timestamp,master_1,master_2,master_3,master_4,master_5,master_6,follower_1,follower_2,follower_3,follower_4,follower_5,follower_6
1752382268.1171665,1763,846,2517,2638,1887,451,2224,635,2367,2495,2031,1019
1752382268.1279573,1766,846,2517,2638,1887,451,2227,635,2367,2495,2031,1019
1752382268.1372166,1768,846,2517,2638,1887,451,2229,635,2367,2495,2031,1019
1752382268.1479638,1770,846,2517,2638,1887,451,2231,635,2367,2495,2031,1019
1752382268.157249,1771,846,2517,2638,1887,451,2232,635,2367,2495,2031,1019
1752382268.168834,1773,846,2517,2638,1887,451,2234,635,2367,2495,2031,1019
1752382268.1788557,1774,846,2517,2638,1887,451,2235,635,2367,2495,2031,1019
1752382268.1889422,1774,846,2517,2638,1887,451,2235,635,2367,2495,2031,1019
1752382268.1995766,1774,846,2517,2638,1887,451,2235,635,2367,2495,2031,1019
1752382268.2095776,1774,846,2517,2638,1887,451,2235,635,2367,2495,2031,1019
1752382268.2200818,1775,846,2517,2638,1887,451,2236,635,2367,2495,2031,1019
1752382268.2303145,1775,846,2517,2637,1887,451,2236,635,2367,2494,2031,1019
1752382268.24027,1775,846,2517,2637,1887,451,2236,635,2367,2494,2031,1019
1752382268.25058,1776,846,2517,2636,1887,451,2237,635,2367,2493,2031,1019
1752382268.261102,1777,846,2517,2635,1887,451,2238,635,2367,2492,2031,1019
1752382268.27225,1779,846,2517,2634,1887,451,2240,635,2367,2491,2031,1019
1752382268.282875,1781,846,2517,2633,1887,451,2241,635,2367,2490,2031,1019
1752382268.2931335,1784,846,2515,2633,1887,451,2244,635,2365,2490,2031,1019
1752382268.3021731,1787,846,2512,2633,1887,451,2247,635,2362,2490,2031,1019
1752382268.3126035,1790,846,2507,2633,1887,450,2250,635,2357,2490,2031,1017
1752382268.323623,1793,846,2502,2633,1887,450,2253,635,2352,2490,2031,1017
1752382268.334029,1796,846,2496,2633,1887,450,2256,635,2346,2490,2031,1017
1752382268.3448563,1799,847,2488,2633,1887,450,2259,636,2338,2490,2031,1017
1752382268.355645,1802,850,2480,2633,1887,450,2262,640,2330,2490,2031,1017
1752382268.3664973,1804,855,2470,2633,1887,450,2264,645,2320,2490,2031,1017
1752382268.3769906,1805,861,2460,2633,1887,450,2265,652,2310,2490,2031,1017
1752382268.3884585,1805,869,2447,2633,1887,450,2265,661,2296,2490,2031,1017
1752382268.398654,1805,879,2436,2633,1887,450,2265,672,2285,2490,2031,1017
1752382268.409049,1805,890,2421,2633,1887,450,2265,684,2270,2490,2031,1017
1752382268.4196784,1804,905,2407,2632,1887,450,2264,700,2256,2488,2031,1017
1752382268.4302044,1802,921,2390,2632,1887,450,2262,718,2238,2488,2031,1017
1752382268.440258,1800,940,2373,2632,1887,450,2260,739,2221,2488,2031,1017
1752382268.4508326,1797,962,2353,2632,1887,450,2257,763,2201,2488,2031,1017
1752382268.4610932,1795,984,2334,2632,1887,450,2255,787,2182,2488,2031,1017
1752382268.4711328,1793,1007,2313,2632,1887,450,2253,813,2160,2488,2031,1017
1752382268.4811602,1791,1032,2289,2633,1887,450,2251,840,2136,2490,2031,1017
1752382268.491711,1791,1057,2267,2634,1887,450,2251,868,2113,2491,2031,1017
1752382268.5023541,1790,1086,2243,2637,1887,450,2250,900,2089,2494,2031,1017
1752382268.5121102,1790,1112,2217,2640,1887,450,2250,928,2063,2497,2031,1017
1752382268.5214875,1790,1137,2193,2645,1887,450,2250,956,2038,2502,2031,1017
1752382268.5325172,1790,1165,2168,2650,1887,450,2250,987,2013,2507,2031,1017
1752382268.5427349,1790,1189,2144,2656,1887,450,2250,1013,1989,2514,2031,1017
1752382268.552726,1790,1216,2117,2662,1887,450,2250,1043,1961,2520,2031,1017
1752382268.5633965,1790,1238,2094,2669,1888,450,2250,1067,1938,2527,2032,1017
1752382268.572846,1789,1260,2072,2676,1891,450,2249,1091,1915,2535,2035,1017
1752382268.5834868,1788,1280,2048,2682,1892,450,2248,1113,1891,2541,2036,1017
1752382268.5944896,1786,1301,2028,2688,1893,452,2246,1137,1871,2548,2037,1021
1752382268.6045747,1784,1318,2010,2695,1896,455,2244,1155,1852,2555,2040,1027
1752382268.6147666,1781,1334,1990,2701,1901,455,2241,1173,1832,2561,2045,1027
1752382268.6255834,1777,1349,1974,2705,1908,455,2238,1189,1816,2565,2052,1027
1752382268.6352994,1773,1364,1959,2710,1917,455,2234,1206,1801,2571,2061,1027
1752382268.6459932,1769,1376,1945,2714,1926,458,2230,1219,1786,2575,2070,1033
1752382268.6555228,1765,1388,1933,2718,1934,467,2226,1232,1774,2579,2078,1050
1752382268.6665251,1761,1397,1924,2722,1944,479,2222,1242,1765,2583,2089,1074
1752382268.6764102,1757,1405,1918,2723,1952,493,2218,1251,1759,2584,2097,1101
1752382268.6880484,1753,1410,1914,2723,1959,508,2214,1257,1755,2584,2104,1130
1752382268.6981292,1749,1413,1912,2722,1966,524,2211,1260,1753,2583,2111,1162
1752382268.7085433,1744,1416,1910,2720,1969,536,2206,1263,1751,2581,2114,1185
1752382268.7186778,1739,1418,1907,2717,1970,541,2201,1266,1748,2578,2115,1195
1752382268.7283003,1732,1422,1903,2715,1971,544,2194,1270,1744,2576,2116,1201
1752382268.7404027,1725,1427,1896,2715,1971,547,2187,1275,1737,2576,2116,1206
1752382268.7506897,1719,1434,1890,2716,1971,550,2182,1283,1731,2577,2116,1212
1752382268.7600205,1712,1442,1883,2718,1971,553,2175,1292,1723,2579,2116,1218
1752382268.7713566,1705,1451,1876,2720,1971,557,2168,1302,1716,2581,2116,1226
1752382268.7818816,1698,1459,1870,2722,1971,563,2161,1311,1710,2583,2116,1238
1752382268.7910306,1691,1469,1864,2724,1971,569,2154,1322,1704,2586,2116,1249
1752382268.8022053,1686,1479,1857,2727,1971,579,2150,1333,1697,2589,2116,1269
1752382268.8124788,1681,1489,1850,2728,1970,587,2145,1344,1690,2590,2115,1285
1752382268.82192,1677,1500,1844,2730,1966,598,2141,1356,1684,2592,2111,1306
1752382268.832253,1672,1510,1838,2731,1966,606,2136,1367,1678,2593,2111,1322
1752382268.8424587,1667,1520,1834,2731,1965,614,2131,1378,1674,2593,2110,1337
1752382268.8535845,1662,1532,1829,2731,1965,621,2126,1391,1669,2593,2110,1351
1752382268.8632576,1658,1543,1825,2731,1965,628,2123,1403,1665,2593,2110,1365
1752382268.874257,1654,1555,1821,2731,1965,631,2119,1416,1661,2593,2110,1370
1752382268.8846424,1651,1566,1816,2731,1965,635,2116,1429,1655,2593,2110,1378
1752382268.89551,1650,1579,1812,2730,1965,640,2115,1443,1651,2592,2110,1388
1752382268.90541,1649,1591,1807,2730,1967,644,2114,1456,1646,2592,2112,1396
1752382268.916059,1647,1604,1802,2730,1970,649,2112,1470,1641,2592,2115,1406
1752382268.9277678,1645,1615,1797,2730,1970,653,2110,1483,1636,2592,2115,1413
1752382268.936985,1645,1626,1793,2729,1971,660,2110,1495,1632,2591,2116,1427
1752382268.9490762,1645,1637,1788,2728,1971,667,2110,1507,1627,2590,2116,1441
1752382268.9592464,1645,1647,1785,2728,1971,674,2110,1518,1624,2590,2116,1454
1752382268.9692013,1645,1656,1781,2727,1973,681,2110,1528,1620,2589,2118,1468
1752382268.9800975,1646,1665,1778,2725,1975,691,2111,1538,1617,2587,2120,1488
1752382268.990186,1647,1673,1775,2724,1976,699,2112,1546,1614,2586,2121,1503
1752382269.0012019,1649,1680,1773,2721,1979,705,2114,1554,1612,2582,2124,1515
1752382269.012205,1650,1687,1770,2718,1981,707,2115,1562,1609,2579,2126,1519
1752382269.021594,1652,1694,1768,2716,1983,708,2117,1570,1607,2577,2128,1521
1752382269.031694,1655,1700,1765,2713,1984,710,2120,1576,1604,2574,2129,1525
1752382269.042924,1657,1707,1764,2709,1985,711,2122,1584,1603,2570,2130,1527
1752382269.0528667,1660,1713,1762,2704,1985,711,2125,1591,1601,2564,2130,1527
1752382269.063156,1662,1719,1760,2700,1986,711,2126,1597,1599,2560,2131,1527
1752382269.0731633,1665,1724,1759,2696,1986,712,2129,1603,1598,2556,2131,1529
1752382269.0850613,1668,1731,1757,2692,1986,712,2132,1610,1596,2552,2131,1529
1752382269.0959058,1671,1737,1756,2687,1987,712,2135,1617,1595,2546,2132,1529
1752382269.10586,1673,1743,1754,2683,1987,712,2137,1624,1592,2542,2132,1529
1752382269.1165555,1676,1750,1752,2680,1988,712,2140,1631,1590,2539,2133,1529
1752382269.1263955,1679,1756,1750,2676,1988,712,2143,1638,1588,2535,2133,1529
1752382269.1359258,1681,1763,1748,2673,1989,712,2145,1646,1586,2532,2134,1529
1752382269.1467414,1684,1770,1745,2670,1989,712,2148,1653,1583,2529,2134,1529
1752382269.157723,1687,1777,1743,2667,1989,712,2151,1661,1581,2525,2134,1529
1752382269.16865,1690,1784,1739,2664,1989,713,2153,1669,1577,2522,2134,1530
1752382269.1783774,1692,1790,1737,2662,1989,714,2155,1675,1575,2520,2134,1532
1752382269.1889348,1695,1796,1734,2660,1989,714,2158,1682,1572,2518,2134,1532
1752382269.19942,1699,1803,1732,2656,1989,715,2162,1690,1570,2514,2134,1534
1752382269.209721,1702,1809,1730,2654,1989,715,2165,1696,1568,2512,2134,1534
1752382269.2208414,1706,1814,1729,2650,1989,716,2169,1702,1567,2507,2134,1536
1752382269.2310774,1710,1819,1728,2647,1989,716,2173,1707,1566,2504,2134,1536
1752382269.2412682,1713,1824,1727,2644,1989,717,2176,1713,1565,2501,2134,1538
1752382269.2520826,1717,1829,1726,2642,1989,717,2180,1718,1564,2499,2134,1538
1752382269.2623212,1722,1834,1724,2641,1989,717,2184,1724,1562,2498,2134,1538
1752382269.2723758,1726,1840,1722,2640,1989,717,2188,1730,1560,2497,2134,1538
1752382269.282733,1730,1848,1719,2640,1989,717,2192,1739,1557,2497,2134,1538
1752382269.29184,1735,1855,1716,2640,1989,717,2197,1747,1554,2497,2134,1538
1752382269.3028429,1740,1862,1712,2641,1989,717,2202,1755,1550,2498,2134,1538
1752382269.3138466,1745,1869,1710,2642,1989,717,2207,1762,1548,2499,2134,1538
1752382269.3255892,1751,1874,1707,2643,1989,717,2212,1768,1545,2500,2134,1538
1752382269.3358603,1756,1878,1706,2645,1989,717,2217,1772,1544,2502,2134,1538
1752382269.347559,1761,1882,1705,2645,1989,717,2222,1777,1543,2502,2134,1538
1752382269.3586454,1767,1885,1705,2646,1989,717,2228,1780,1543,2503,2134,1538
1752382269.3691905,1771,1888,1705,2647,1989,717,2232,1783,1543,2504,2134,1538
1752382269.3805144,1776,1891,1705,2648,1989,717,2237,1787,1543,2505,2134,1538
1752382269.3906734,1781,1894,1705,2651,1989,717,2241,1790,1543,2509,2134,1538
1752382269.401426,1786,1897,1703,2655,1989,717,2246,1793,1541,2513,2134,1538
1752382269.4115806,1790,1901,1701,2660,1989,717,2250,1798,1539,2518,2134,1538
1752382269.4220076,1794,1905,1698,2666,1990,717,2254,1802,1536,2524,2135,1538
1752382269.4311774,1798,1909,1696,2670,1992,717,2258,1807,1534,2529,2137,1538
1752382269.4424112,1801,1912,1696,2675,1993,717,2261,1810,1534,2534,2138,1538
1752382269.4526987,1804,1914,1696,2678,1996,717,2264,1812,1534,2537,2141,1538
1752382269.463177,1807,1916,1696,2681,1998,717,2267,1814,1534,2540,2143,1538
1752382269.4724932,1809,1918,1696,2685,2001,717,2269,1816,1534,2544,2146,1538
1752382269.482812,1811,1920,1696,2689,2004,717,2270,1819,1534,2549,2150,1538
1752382269.495146,1813,1923,1695,2693,2007,717,2272,1822,1533,2553,2153,1538
1752382269.5054226,1815,1924,1694,2698,2011,717,2274,1823,1532,2558,2157,1538
1752382269.5155118,1816,1925,1694,2701,2014,717,2275,1824,1532,2561,2160,1538
1752382269.526805,1818,1926,1694,2705,2018,717,2277,1825,1532,2565,2164,1538
1752382269.5366447,1819,1926,1694,2709,2023,717,2278,1825,1532,2570,2169,1538
1752382269.5476398,1820,1926,1694,2713,2027,718,2279,1825,1532,2574,2173,1540
1752382269.557744,1820,1926,1694,2717,2033,718,2279,1825,1532,2578,2179,1540
1752382269.5671735,1821,1926,1694,2721,2037,718,2280,1825,1532,2582,2183,1540
1752382269.5782528,1821,1926,1694,2726,2043,718,2280,1825,1532,2588,2189,1540
1752382269.5883899,1822,1926,1693,2730,2047,718,2281,1825,1531,2592,2193,1540
1752382269.5987546,1823,1926,1693,2735,2051,718,2282,1825,1531,2597,2197,1540
1752382269.6094592,1823,1926,1693,2739,2055,718,2282,1825,1531,2601,2201,1540
1752382269.620425,1824,1926,1693,2743,2059,718,2283,1825,1531,2606,2205,1540
1752382269.6298435,1826,1925,1692,2746,2062,718,2285,1824,1530,2609,2208,1540
1752382269.6404872,1827,1925,1692,2750,2065,718,2286,1824,1530,2613,2212,1540
1752382269.6497746,1829,1925,1692,2752,2066,718,2288,1824,1530,2615,2213,1540
1752382269.6615899,1831,1925,1692,2755,2067,718,2290,1824,1530,2618,2214,1540
1752382269.6715868,1833,1924,1692,2757,2067,718,2292,1823,1530,2620,2214,1540
1752382269.68081,1835,1923,1692,2760,2067,718,2294,1822,1530,2623,2214,1540
1752382269.6916816,1838,1922,1692,2761,2067,718,2297,1821,1530,2625,2214,1540
1752382269.7017517,1840,1920,1692,2764,2067,718,2298,1819,1530,2628,2214,1540
1752382269.7114336,1842,1918,1692,2766,2067,718,2300,1816,1530,2630,2214,1540
1752382269.7218258,1843,1916,1692,2768,2067,718,2301,1814,1530,2632,2214,1540
1752382269.7320218,1844,1914,1691,2770,2067,718,2302,1812,1528,2634,2214,1540
1752382269.7422845,1845,1912,1691,2772,2067,718,2303,1810,1528,2636,2214,1540
1752382269.7531333,1845,1911,1690,2775,2066,718,2303,1809,1527,2639,2213,1540
1752382269.7636855,1845,1910,1689,2778,2066,718,2303,1808,1526,2642,2213,1540
1752382269.773015,1845,1909,1687,2781,2065,718,2303,1807,1524,2646,2212,1540
1752382269.7830229,1845,1909,1684,2784,2064,718,2303,1807,1521,2649,2210,1540
1752382269.7944646,1844,1909,1682,2787,2064,718,2302,1807,1519,2652,2210,1540
1752382269.8046887,1843,1909,1680,2790,2062,718,2301,1807,1517,2655,2208,1540
1752382269.8153994,1842,1909,1678,2791,2061,718,2300,1807,1515,2656,2207,1540
1752382269.8259711,1840,1909,1676,2791,2060,718,2298,1807,1513,2656,2206,1540
1752382269.8355665,1839,1909,1675,2791,2060,718,2298,1807,1512,2656,2206,1540
1752382269.8474479,1838,1910,1674,2791,2060,718,2297,1808,1511,2656,2206,1540
1752382269.8564346,1837,1910,1673,2791,2060,718,2296,1808,1510,2656,2206,1540
1752382269.8669727,1836,1912,1671,2791,2060,718,2295,1810,1508,2656,2206,1540
1752382269.8769736,1835,1913,1669,2791,2060,718,2294,1811,1506,2656,2206,1540
1752382269.8885684,1835,1915,1667,2791,2060,718,2294,1813,1504,2656,2206,1540
1752382269.8985357,1835,1918,1665,2791,2059,718,2294,1816,1502,2656,2205,1540
1752382269.9088552,1835,1921,1663,2791,2059,718,2294,1820,1500,2656,2205,1540
1752382269.919927,1835,1924,1661,2790,2059,718,2294,1823,1498,2655,2205,1540
1752382269.9291556,1835,1927,1661,2789,2059,718,2294,1826,1498,2654,2205,1540
1752382269.9409518,1836,1930,1661,2786,2059,718,2295,1830,1498,2651,2205,1540
